Normal,Simple1,SARI_1,METEOR_1,ROUGE_F_1,BLEU_1,Simple2,SARI_2,METEOR_2,ROUGE_F_2,BLEU_2
"è un caso , ovviamente",Magari è solo un caso.,90.2778,0.83,0.6667,76.0,Magari è solo un caso.,90.2778,0.83,0.6667,76.0
") La posta in gioco è , chiaramente , molto alta",Anche perché la posta in gioco è molto alta.,55.6349,0.5699,0.4286,23.8,La posta in gioco è molto alta.,56.5873,0.5797,0.5,34.1
Questo non è una novità .,Quindi è una non novità,49.0741,0.339,0.0,11.5,Non è proprio una novità,61.5741,0.6356,0.2857,24.7
Non è un lavoro da poco .,Non è un lavoro inutile,44.6429,0.5111,0.2857,23.6,Non è un lavoro inutile,44.6429,0.5111,0.2857,23.6
Ma c' è una questione ancora più grave,Ma la questione più grave è un'altra.,86.2304,0.706,1.0,62.4,Ma la questione più grave è un'altra.,86.2304,0.706,1.0,62.4
E tuttavia il problema è un altro,Il problema può essere un altro.,39.5106,0.6371,0.2222,26.3,Il problema può essere un altro.,39.5106,0.6371,0.2222,26.3
"Non è la prima volta , anzi",Non era mica la prima volta.,77.1429,0.7934,0.4444,43.5,Non è questa la prima volta.,75.7804,0.7934,0.5,43.5
"Ringraziando per la cortese collaborazione , si porgono cordiali saluti",Si ringrazia per la collaborazione e si porgono cordiali saluti.,41.5972,0.3409,0.2222,15.0,Si ringrazia per la collaborazione e si porgono cordiali saluti.,41.5972,0.3409,0.2222,15.0
"Il fatto è , però , un altro .",Ma il fatto importante è un altro,78.3333,0.8413,0.6,41.1,Ma il fatto importante è un altro,78.3333,0.8413,0.6,41.1
All' udienza del 16 dicembre 1999 il ricorso è stato trattenuto in decisione,Alla pubblica udienza del 13 dicembre 2002 il ricorso veniva trattenuto in decisione.,67.2879,0.6795,0.48,34.7,Alla pubblica udienza del 13 dicembre 2002 il ricorso veniva trattenuto in decisione.,67.2879,0.6795,0.48,34.7
"Questo è un limite , probabilmente inevitabile",Probabilmente è un mio limite.,53.9087,0.625,0.0,23.0,Probabilmente è un mio limite.,53.9087,0.625,0.0,23.0
"In attesa di una risposta scritta , si porgono distinti saluti",In attesa di sua risposta porgo distinti saluti.,64.5012,0.735,0.625,47.8,In attesa di sua risposta porgo distinti saluti.,64.5012,0.735,0.625,47.8
Ed in effetti è così,Ed in effetti così è stato.,86.7725,0.9813,0.8571,61.5,Ed in effetti così è stato.,86.7725,0.9813,0.8571,61.5
Ma questo è solo un primo passo »,Questo è un primo passo.,78.5185,0.8067,0.6667,53.7,Questo è un primo passo.,78.5185,0.8067,0.6667,53.7
Forse piano piano cambierebbero un pò le cose .,Allora forse le cose cambieranno,86.1111,0.7938,0.75,66.9,Allora forse le cose cambieranno,86.1111,0.7938,0.75,66.9
"Si applicano le disposizioni del presente articolo , commi 3 , 4 e 5",Si applicano le disposizioni dei commi 4 e 5 dell'articolo 6.,67.47,0.5644,0.5455,41.2,Si applicano le disposizioni dei commi 4 e 5 dell'articolo 6.,67.47,0.5644,0.5455,41.2
"Non è un modo di dire , anzi",Ma non è solo un modo di dire.,91.8056,0.888,0.8333,86.3,Non è un modo di dire.,71.8519,0.7862,0.6,48.4
E la risposta è : no,Purtroppo la risposta è no.,60.9722,0.6464,0.0,19.4,La risposta è ancora no.,60.9722,0.6464,0.0,20.5
Oggi una cosa del genere è sempre meno possibile .,Ma è possibile una cosa del genere,86.6667,0.9813,0.8889,61.5,Ma è possibile una cosa del genere,86.6667,0.9813,0.8889,61.5
"Nato nel 1530 , morì nel 1604 .",Nato nel 1611 morì nel 1689,50.6019,0.625,0.4,23.0,Nato nel 1611 morì nel 1689,50.6019,0.625,0.4,23.0
Non è certo un caso,Non può certo essere un caso.,57.963,0.6148,0.25,26.3,Non può certo essere un caso.,57.963,0.6148,0.25,26.3
"Negli ultimi anni , però , sono cambiate alcune cose",Molte cose sono cambiate negli ultimi anni.,58.4596,0.5575,0.3333,23.4,Molte cose sono cambiate negli ultimi anni.,58.4596,0.5575,0.3333,23.4
Invece è esattamente l' opposto .,è vero esattamente l'opposto,54.0278,0.5077,1.0,24.9,è vero esattamente l'opposto,54.0278,0.5077,1.0,24.9
Ma c' è una differenza ancora più importante,C'è una profondissima differenza.,46.3889,0.8413,0.3333,19.4,C'è una profondissima differenza.,46.3889,0.8413,0.3333,19.4
Una per fare un esempio,Allora facciamo un esempio pratico.,47.9365,0.4259,0.25,18.0,Allora facciamo un esempio pratico.,47.9365,0.4259,0.25,18.0
"Qui , purtroppo , avviene un fatto spiacevole",Qui avviene un fatto increscioso.,48.75,0.4046,0.2222,13.8,Qui avviene un fatto increscioso.,48.75,0.4046,0.2222,13.8
Quello è un fatto realmente grave .,È un fatto estremamente grave,55.5556,0.6313,0.0,25.4,È un fatto estremamente grave,55.5556,0.6313,0.0,25.4
"In conclusione , propone di esprimere un parere favorevole , senza osservazioni né condizioni .",In conclusione propone di esprimere un parere favorevole senza condizioni né osservazioni,62.1415,0.9445,0.5714,45.9,In conclusione propone di esprimere un parere favorevole senza condizioni né osservazioni,62.1415,0.9445,0.5714,45.9
"Sì , è una cosa gravissima .",È una cosa gravissima »,42.1296,0.4642,0.3333,15.8,È una cosa gravissima »,42.1296,0.4642,0.3333,15.8
E questa non è una buona cosa .,Non è una cosa facile,66.6667,0.75,0.3333,42.7,Non è una cosa facile,66.6667,0.75,0.3333,42.7
- Non senti che buon odore ?,Non sentivo un cattivo effetto,36.3889,0.0847,0.0,10.7,Non ho mai sentito un cattivo effetto,36.3889,0.082,0.0,6.6
""" Questa è una questione decisiva",Questa è una questione difficile.,47.9762,0.4574,0.0,19.3,Questa è una questione loro interna.,47.4206,0.4509,0.0,15.6
"Propone , conclusivamente , di esprimere parere favorevole",Propone di esprimere parere favorevole.,57.5295,0.6769,0.6,23.0,Propone di esprimere parere favorevole.,57.5295,0.6769,0.6,23.0
I risultati dello studio sono stati pubblicati dalla rivista Nature .,I risultati dello studio sono stati pubblicati sulla rivista Nature,51.4188,0.6356,0.5556,19.4,I risultati di questo progetto sono stati pubblicati sulla rivista Nature,61.8732,0.7231,0.6316,33.0
Questo avviene nel dicembre del 1980 .,Avvenne nel dicembre del 1712,83.3333,0.7938,0.75,66.9,Avvenne nel dicembre del 1712,83.3333,0.7938,0.75,66.9
Questa comunque è storia del passato .,è una storia del passato,100.0,0.996,1.0,100.0,è una storia del passato,100.0,0.996,1.0,100.0
Grazie Si rivolga alle università degli studi .,Deve rivolger - si direttamente alle università degli studi,55.0463,0.5506,0.5714,20.2,Deve rivolger - si direttamente alle università degli studi,55.0463,0.5506,0.5714,20.2
"Successivamente , viene posto ai voti e approvato l' emendamento 5.0.1 .","Posto ai voti, l'emendamento 2. 0. 1 viene approvato",59.6418,0.5204,0.7778,15.9,"Posto ai voti, l'emendamento 2. 0. 1 viene approvato",59.6418,0.5204,0.7778,15.9
Poi mi venne un' idea,E mi venne questa idea.,100.0,0.9977,1.0,100.0,Ma mi venne questa idea.,90.2778,0.83,0.75,76.0
"E vi assicuro che non è facile """,E mi auguro che non è facile.,64.504,0.8032,0.5,51.7,E mi auguro che non è facile.,64.504,0.8032,0.5,51.7
Meglio che vada a dormire appena possibile,Devo andare a dormire prima.,58.8889,0.4259,0.25,18.0,Che vadano a dormire prima del mattino?,58.9484,0.4122,0.2,11.0
« Logisticamente è andato tutto bene .,« È andato tutto bene,100.0,0.996,1.0,100.0,« È andato tutto bene,100.0,0.996,1.0,100.0
"Per fortuna , non è così",Per fortuna non è così.,85.6349,0.8535,0.5714,67.3,Per fortuna non è così.,85.6349,0.8535,0.5714,67.3
Qui siamo ancora tutti in piena campagna elettorale » .,Siamo sempre in questa campagna elettorale,38.1614,0.526,0.2,19.3,Siamo ancora in questa campagna elettorale,36.0119,0.526,0.2,19.3
"Hai fatto un ottimo lavoro , complimenti !",Hai fatto un ottimo lavoro!,60.6313,0.7014,0.4444,45.5,hai \ avete fatto un'ottimo lavoro!,40.9524,0.3651,0.4,14.5
Le norme di cui al presente articolo si applicano dal 1º gennaio 1996 .,Le norme del presente articolo si applicano dal gennaio 1996,76.5852,0.9138,0.8421,75.2,Le norme del presente articolo si applicano dal gennaio 1996,76.5852,0.9138,0.8421,75.2
L' importante è che lo sappia .,L'importante è che lo sappiamo,36.0119,0.1695,0.2857,12.7,L'importante è sapere che lo sono,37.2619,0.1667,0.25,9.7
Ma personalmente tutto ciò non mi è bastato,Ma tutto ciò non è bastato.,71.6667,0.7934,0.5,18.6,Ma tutto ciò non è bastato.,71.6667,0.7934,0.5,18.6
Questo la legge non lo consente .,La legge non può essere applicata,40.8333,0.3704,0.1818,8.2,La legge non può essere applicata,40.8333,0.3704,0.1818,8.2
Compensa integralmente tra le parti le spese di giudizio,Compensa le spese del giudizio tra le parti.,44.3715,0.7472,0.4286,31.0,Compensa fra le parti le spese del giudizio.,44.8616,0.4444,0.4286,25.1
Così non vai da nessuna parte !,Non potete andare da nessuna parte!,63.4392,0.6914,0.6,43.5,Non potete andare da nessuna parte!,63.4392,0.6914,0.6,43.5
"L' attività didattica è ampia , continuativa e pertinente",L'attività didattica è ampia e continuativa.,34.7222,0.3995,0.4444,15.6,L'attività didattica è ampia e continuativa.,34.7222,0.3995,0.4444,15.6
"Il resto , infatti , non conta .","Il resto non conta """,68.8095,0.5889,0.5714,39.8,"Il resto non conta """,68.8095,0.5889,0.5714,39.8
- - Non vedo l' ora !,Non vede proprio l'ora!,52.8175,0.5515,1.0,35.0,Non vede proprio l'ora!,52.8175,0.5515,1.0,35.0
Quando si saprà come è andata a finire ?,""" Sapete come andrà a finire",30.2183,0.3704,0.2222,15.2,""" Sapete come andrà a finire",30.2183,0.3704,0.2222,15.2
Volevo semplicemente dire una cosa,Voglio dire ancora una cosa.,63.2804,0.4574,0.25,10.7,Voglio dire ancora una cosa.,63.2804,0.4574,0.25,10.7
Le maggiori carte di credito sono accettate dovunque,Tutte le carte di credito sono accettate.,60.3312,0.8919,0.7692,67.5,Tutte le carte di credito sono accettate.,60.3312,0.8919,0.7692,67.5
Il giudizio complessivo sul candidato è : ottimo,Il giudizio complessivo sul candidato è dunque buono.,59.9369,0.934,0.4,26.1,Il giudizio complessivo sul candidato è dunque buono.,59.9369,0.934,0.4,26.1
Ed anche questo potrebbe essere solo la punta dell' iceberg .,Ma è solo la punta di un iceberg,51.6534,0.5438,0.3333,36.6,Ma è solo la punta di un iceberg,51.6534,0.5438,0.3333,36.6
è questo un giudizio condivisibile .,è un giudizio condivisibile,46.5278,0.4406,0.0,21.4,è un giudizio condivisibile,46.5278,0.4406,0.0,21.4
""" Non è un problema "" .",Non siamo più un problema,33.1151,0.4331,0.25,17.5,Non è un problema recente,66.6667,0.6727,0.5714,32.6
Da oggi le cose potrebbero cambiare,Oggi le cose sono cambiate.,52.7778,0.4259,0.25,18.0,Oggi le cose sono cambiate.,52.7778,0.4259,0.25,18.0
C' è una differenza tra uomini e donne,Quali sono le differenze tra gli uomini e le donne?,47.4537,0.1172,0.0,4.9,Quali sono le differenze tra gli uomini e le donne?,47.4537,0.1172,0.0,4.9
Ma era solo all' inizio,Ma questo è stato solo l'inizio.,82.2663,0.6692,1.0,55.8,Ma questo è stato solo l'inizio.,82.2663,0.6692,1.0,55.8
Ma la realtà è un' altra .,La realtà è tutt'altra,43.75,0.3363,0.5,9.0,La realtà è tutt'altra,43.75,0.3363,0.5,9.0
Era solo la punta dell' iceberg,Questa era solo la punta dell'iceberg.,39.3056,0.6692,1.0,55.8,Questa era solo la punta dell'iceberg.,39.3056,0.6692,1.0,55.8
La ringrazio sempre della sua infinita disponibilità e saluto cordialmente,La ringrazio della disponibilità e la saluto.,84.2437,0.8919,0.7692,61.0,La ringrazio della disponibilità e la saluto.,84.2437,0.8919,0.7692,61.0
Ma forse non è così semplice .,Ma non deve essere così semplice,100.0,0.9977,1.0,100.0,Ma non deve essere così semplice,100.0,0.9977,1.0,100.0
Questa è la sola domanda che merita una risposta .,è questa la domanda che merita una risposta,73.8095,0.8294,0.7273,54.1,è questa la domanda che merita una risposta,73.8095,0.8294,0.7273,54.1
Non che le cose stiano proprio così .,« Non stanno così le cose,64.6759,0.5718,0.3636,13.8,« Non stanno così le cose,64.6759,0.5718,0.3636,13.8
Rinvia pertanto ad altra seduta il seguito dell' esame congiunto .,Il seguito dell'esame viene rinviato ad altra seduta,60.8763,0.706,1.0,52.5,Il seguito dell'esame viene rinviato ad altra seduta,60.8763,0.706,1.0,52.5
« È proprio il contrario .,Forse è vero proprio il contrario,54.3651,0.5011,0.2857,18.0,Forse è vero proprio il contrario,54.3651,0.5011,0.2857,18.0
"articolo 43 , inserire il seguente : « Art",Dopo l'articolo 75 è inserito il seguente : Art,80.6125,0.6406,0.7143,54.6,Dopo l'articolo 75 è inserito il seguente : Art,80.6125,0.6406,0.7143,54.6
Cosa si vuol dire con questo ?,Cosa voglio dire con tutto ciò,67.9167,0.8067,0.6,53.7,Cosa voglio dire con tutto ciò,67.9167,0.8067,0.6,53.7
Questo mi sembra un punto molto importante .,Questo punto mi sembra molto importante,100.0,0.9977,1.0,100.0,Questo punto mi sembra molto importante,100.0,0.9977,1.0,100.0
"Beh , questo è vero da un certo punto di vista .","È un mio punto di vista, comunque",34.881,0.4551,0.3077,17.2,"È un mio punto di vista, comunque",34.881,0.4551,0.3077,17.2
"è una cosa che devo assolutamente fare "" .",è una cosa che dobbiamo fare,100.0,0.9977,1.0,100.0,è una cosa che dobbiamo fare,100.0,0.9977,1.0,100.0
"Non faccio mai , di tutte le erbe , un fascio !","Quindi, non facciamo di ogni erba un fascio!",57.7778,0.4092,0.25,17.7,Non facciamo di tutta un'erba un fascio,69.8006,0.4208,0.375,12.1
"L' emendamento 4.1 , posto ai voti , è respinto",Posto ai voti è respinto l'emendamento 3. 1.,68.1044,0.5889,0.7143,41.1,Posto ai voti è respinto l'emendamento 3. 1.,68.1044,0.5889,0.7143,41.1
"Forse , come sempre , la verità sta nel mezzo .",Forse la verità sta nel mezzo,38.0952,0.5435,0.3636,15.2,Forse la verità sta nel mezzo,38.0952,0.5435,0.3636,15.2
Ma di cosa stai parlando ?,Ma di che cosa sta parlando,81.9444,0.8067,0.6,53.7,Ma di che cosa sta parlando,81.9444,0.8067,0.6,53.7
Ma oggi le cose sono cambiate .,Ma oggi molte cose sono cambiate,64.0741,0.7353,0.4444,30.2,Ma oggi molte cose sono cambiate,64.0741,0.7353,0.4444,30.2
La risposta potrebbe essere no,la risposta è ovviamente no.,78.4722,0.8067,0.3333,23.0,La mia risposta è no.,65.5093,0.7433,0.0,24.3
Allora saprete anche come va a finire .,Vogliamo sapere come andrà a finire,90.2778,0.83,0.8,76.0,Vogliamo sapere come andrà a finire,90.2778,0.83,0.8,76.0
"La verità , come sovente accade , sta nel mezzo .",Come spesso accade la verità sta nel mezzo,42.1236,0.6231,0.6667,14.5,"Come accade spesso, la verità probabilmente sta nel mezzo",36.9007,0.6037,0.375,14.3
Supportati tutti i formati più comuni .,Sono supportati tutti i formating,35.7143,0.0847,0.0,8.7,Sono supportati tutti i formating,35.7143,0.0847,0.0,8.7
Un primo importante passo è stato fatto .,Il primo passo era fatto,67.381,0.75,0.5714,42.7,Il primo passo era fatto,67.381,0.75,0.5714,42.7
è questo uno dei loro punti di forza,Questo è un altro punto di forza.,84.3056,0.8648,0.6,50.0,Questo è un altro punto di forza.,84.3056,0.8648,0.6,50.0
Sarebbe stato un bel pasticcio .,è stato anche un peccato,38.75,0.2,0.0,12.7,è stato anche un peccato,38.75,0.2,0.0,12.7
Il messaggio potrebbe essere questo .,Il messaggio è anche questo,66.6667,0.4331,0.25,10.4,Il messaggio è anche questo,66.6667,0.4331,0.25,10.4
"è sempre in ritardo "" .",Sei un pò in ritardo,100.0,0.996,1.0,100.0,Sei un pò in ritardo,100.0,0.996,1.0,100.0
Il giudizio complessivo è : più che buono .,Il giudizio complessivo è buono,52.3611,0.6286,0.4444,38.8,Il giudizio complessivo è buono,52.3611,0.6286,0.4444,38.8
- la questione è fondata,Neppure tale questione è fondata.,100.0,0.9977,1.0,100.0,Neppure tale questione è fondata.,100.0,0.9977,1.0,100.0
HA DECISO di non far- lo .,Non potevamo decidere di far - lo,57.5667,0.4509,0.5455,14.5,Non potevamo decidere di far - lo,57.5667,0.4509,0.5455,14.5
Il candidato è ampiamente meritevole di essere preso in considerazione ai fini della presente valutazione comparativa .,Il candidato è da prendere in buona considerazione ai fini della presente valutazione comparativa,83.8919,0.9906,0.8696,78.3,Il candidato è da prendere in buona considerazione ai fini della presente valutazione comparativa,83.8919,0.9906,0.8696,78.3
Semmai è vero proprio il contrario .,È proprio vero il contrario,61.2963,0.6313,0.3333,25.4,È vero proprio il contrario,46.2963,0.75,0.3333,30.2
Ma i veri problemi sono altri,Il vero problema sono sempre gli altri.,62.1795,0.2113,0.0,7.3,Il vero problema sono sempre gli altri.,62.1795,0.2113,0.0,7.3
Ma forse è solo una mia impressione,Ma è una tua impressione.,27.7778,0.3704,0.0,15.2,Ma è una tua impressione.,27.7778,0.3704,0.0,15.2
La ringrazio per la cortese attenzione e la saluto .,"Ringrazio per l'attenzione e saluto,",28.1746,0.3276,0.1667,6.9,"Ringrazio per l'attenzione e saluto,",28.1746,0.3276,0.1667,6.9
"I generi alimentari , ricevuti dall' esterno o acquistati , non devono eccedere in quantità il fabbisogno mensile di una persona",I prodotti per i tipi non devono eccedere in quantità del giorno.,33.5171,0.3484,0.2857,19.8,"I prodotti che non vengono effettuati in quantità maggiore dell'ordine della persona, non devono eccedere il bisogno di una sola persona.",26.7118,0.4979,0.2105,10.7
""" Il mondo è cambiato",Tutto il mondo è cambiato.,83.3333,0.83,0.6667,76.0,Tutto il mondo è cambiato.,83.3333,0.83,0.6667,76.0
Mi spiego con un esempio .,Mi spiego con alcuni esempi,62.6984,0.5889,0.5,39.8,Mi spiego con alcuni esempi,62.6984,0.5889,0.5,39.8
Qual è allora il problema ?,Dove è allora il problema,45.8333,0.535,0.2857,20.8,Dove è allora il problema,45.8333,0.535,0.2857,20.8
Che non sia un caso,Non sarà un fortunato caso isolato?,58.631,0.3279,0.0,8.6,Non sarà un fortunato caso isolato?,58.631,0.3279,0.0,8.6
"Complessivamente , il giudizio è abbastanza buono .",Il giudizio è complessivamente abbastanza buono,72.5758,0.8745,0.2857,18.0,Il giudizio è complessivamente abbastanza buono,72.5758,0.8745,0.2857,18.0
"A chi si rivolge questo libro , dunque",A chi è rivolto questo libro?,100.0,0.9985,1.0,100.0,A chi è rivolto questo libro?,100.0,0.9985,1.0,100.0
Non è proprio il caso .,Non è il solo caso,72.2222,0.75,0.3333,42.7,Non è il solo caso,72.2222,0.75,0.3333,42.7
E questo non è l' unico caso,E non è un caso.,71.4484,0.8067,0.5714,38.0,E non è un caso.,71.4484,0.8067,0.5714,38.0
Il problema è ben altro .,Ma il problema più serio è un altro,58.7698,0.6817,0.3636,25.8,Ma il problema più serio è un altro,58.7698,0.6817,0.3636,25.8
La causa è stata trattenuta in decisione all' udienza pubblica del 23 maggio 2000 .,Alla pubblica udienza del 21 maggio 2004 la causa veniva trattenuta in decisione,82.963,0.8376,0.6667,59.2,Alla pubblica udienza del 21 maggio 2004 la causa veniva trattenuta in decisione,82.963,0.8376,0.6667,59.2
